id,permit_permit_id,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"659d9fe9f13b600019a0e010","OCC-2401CH08399443","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation avec excavation","Clifton entre De Maisonneuve et Sherbrooke","Entreprise","Sidcan Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.61578507800884,45.46764730336409
"659d9ff6f13b600019a0e014","OCC-2401DZ08378889","Ville-Marie","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-02-08T18:59:59Z","Construction/rénovation sans excavation","Sainte-Rose entre Papineau et Cartier",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55086581183055,45.52227369533056
"659d97b90da6cf00195ab967","OCC-2401FZ09248432","Ville-Marie","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Saint-Antoine entre Gauvin et Robert-Bourassa","Entreprise","Maçonnerie Rainville et Frères","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","15:00","06:00","15:00","06:00","15:00","06:00","15:00","06:00","15:00",,,"2024-01-20T00:11:30Z",-73.5623890083636,45.5006911610336
"659da6560da6cf00195abbbc","OCC-2401LS10028147","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-02-07T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Henri-Julien entre Marché-du-Nord et Marché-du-Nord","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","G-TEK INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61535161474679,45.536908075047286
"659d97d1f13b600019a0de7c","OCC-2401NT13476888","Ville-Marie","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-21T18:59:59Z","Construction/rénovation sans excavation","Saint-Jacques entre Saint-Laurent et Place-d'Armes","Entreprise","9380-8202 Québec inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55713074508617,45.50546525697025
"659db3ab0da6cf00195abcaf","OCC-2401KO09299819","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","S-4 Déblocage de conduits souterrains","Crémazie entre Saint-Laurent et Reims","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.64175235278037,45.54076011545527
"659db650f13b600019a0e17b","OCC-2401YR08246503","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","Autre","Viau entre Bellechasse et Beaubien","Entrepreneur sous contrat avec la Ville de Montréal","Construction N.R.C. Inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.57213689555256,45.5711000557927
"659d99150da6cf00195ab9a1","OCC-2401OB07603378","Montréal-Nord","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-22T18:59:59Z","Égouts et aqueducs - Excavation","Drapeau entre Industriel et Forest","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","t","f","t","f","06:00","18:00","09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00","06:00","18:00","2024-01-20T00:11:30Z",-73.62540266523189,45.5894602772637
"659db69e0da6cf00195abcdb","OCC-2401XT13550514","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-19T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Sherbrooke entre Vendôme et Marlowe","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.6074151078623,45.47568718824918
"659dbd650da6cf00195abd13","OCC-2401MH08270428","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-10T19:00:00Z","2024-02-02T18:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","University entre Prince-Arthur et Pins","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","CMS Entrepreneurs Généraux Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57977899501122,45.508097439704805
"659dc365f13b600019a0e1f2","OCC-2401ST07709080","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation sans excavation","Logan entre Fullum et Dufresne","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","14:00","09:00","14:00","09:00","14:00","09:00","14:00","09:00","14:00",,,"2024-01-20T00:11:30Z",-73.55062020682483,45.52846173639221
"659dc47af13b600019a0e226","OCC-2401GA07711588","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation sans excavation","Logan entre Parthenais et Fullum","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","14:00","09:00","14:00","09:00","14:00","09:00","14:00","09:00","14:00",,,"2024-01-20T00:11:30Z",-73.55119192849887,45.52812835295833
"659dbb90f13b600019a0e1d2","OCC-2401SA08444120","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-31T18:59:59Z","Autre","Mont-Royal entre Saint-Hubert et Saint-Hubert","Entrepreneur sous contrat avec la Ville de Montréal","Construction N.R.C. Inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.58115698538627,45.525841664490606
"659e656c0da6cf00195abf55","OCC-2401UW09393127","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","Autre","Richmond entre Basin et William","Entreprise","SECQG","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5654469369396,45.487756770594174
"6585fc754945ec0012824f86","OCC-2401VZ06651869","Le Sud-Ouest","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-03-01T18:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Rose-de-Lima entre Saint-Jacques et 720","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","CMS Entrepreneurs Généraux Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58346685619804,45.48149743869785
"659e9ee3600aff0019eeeab8","OCC-2401LO08302660","Ville-Marie","Travaux","Permis émis","2024-01-10T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation sans excavation","Prince entre Ottawa et William","Entreprise","Omnia Technologies inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55771054670001,45.49783632187198
"6585ec6f4945ec0012824f21","OCC-2401YN06633068","Ville-Marie","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-07-19T19:59:59Z","Construction/rénovation sans excavation","Jean-Langlois entre Fullum et Dufresne","Entreprise","9450-0774 Quebec Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.54607898968396,45.52701505446744
"6585ed394945ec0012824f2c","OCC-2401KZ06609357","Ville-Marie","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-06-28T19:59:59Z","Construction/rénovation sans excavation","Jean-Langlois entre Fullum et Dufresne","Entreprise","9450-0774 Quebec Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5459157928382,45.52652639394235
"65862a314945ec0012824f8f","OCC-2401KZ03960622","Ville-Marie","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Bonsecours entre Saint-Paul et Notre-Dame","Entreprise","Groupe Atwill-Morin inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55170556678767,45.50997670632363
"659e9c53600aff0019eeea95","OCC-2401GB08340015","Ville-Marie","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","William entre Queen et Prince","Entreprise","Omnia Technologies inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55782333303155,45.49817508129493
"64584a3fe2ac45001995eaaa","OCC-2312MQ09135882","Ahuntsic-Cartierville","Travaux","Permis émis","2023-12-10T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation avec excavation","Saint-Denis entre Legendre et Chabanel","Entrepreneur sous contrat avec la Ville de Montréal","Constructions Rocart","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00",,,"2024-01-20T00:11:30Z",-73.64815344100253,45.54793374863044
"6585f8cc2660db001357d3c6","OCC-2401HA02222772","Montréal-Nord","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Toiture - Rénovation","Paris entre Industriel et Sabrevois","Entreprise","Groupe Cirtech","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.63343394761262,45.58203984695473
"6585f9a32660db001357d3ce","OCC-2401AZ02253816","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-03-01T18:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Saint-Hubert entre Jean-Talon et De Castelnau","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","CMS Entrepreneurs Généraux Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61447585704221,45.54134981287129
"658c2ee963caf5001990212e","OCC-2401OM10031838","Lachine","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Inspection","Saint-Joseph entre 51e et 53e","RTU (Réseau technique urbain) ou son sous-traitant
","Agir Consultants Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.71427125313535,45.4378033836128
"658c2faed319ba0019c9c568","OCC-2401VD06626100","Lachine","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Inspection","Saint-Joseph entre 51e et 54e","RTU (Réseau technique urbain) ou son sous-traitant
","Agir Consultants Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.7153896223545,45.43840188748444
"658c30bc63caf50019902139","OCC-2401OA03345251","Lachine","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Inspection","Saint-Joseph entre 54e et 55e","RTU (Réseau technique urbain) ou son sous-traitant
","Agir Consultants Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.71754598613272,45.43877646588128
"658c316563caf5001990213d","OCC-2401SP06602511","Lachine","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Inspection","Saint-Joseph entre 54e et 55e","RTU (Réseau technique urbain) ou son sous-traitant
","Agir Consultants Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00",,,"2024-01-20T00:11:30Z",-73.7166233321673,45.4386328164116
"658c32efd319ba0019c9c57b","OCC-2401WT03344659","Lachine","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Inspection","Saint-Joseph entre 55e et 56e","RTU (Réseau technique urbain) ou son sous-traitant
","Agir Consultants Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.71852961411746,45.438902301465184
"658c351fd319ba0019c9c58a","OCC-2401TY10086533","Lachine","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Inspection","Parc Summerlea","RTU (Réseau technique urbain) ou son sous-traitant
","Agir Consultants Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.7200365421083,45.43881079768805
"658f1ed0f8080500196d917c","OCC-2401SN07480170","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation sans excavation","Notre-Dame entre Pierre-Tétreault et Des Ormeaux","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","18:00","09:30","18:00","09:30","18:00","09:30","18:00","09:30","18:00",,,"2024-01-20T00:11:30Z",-73.51235990646612,45.59882133634928
"658dc9956083b30019ec3301","OCC-2401MF12644371","Ville-Marie","Travaux","Permis émis","2024-01-19T19:00:00Z","2024-01-20T18:59:59Z","Construction/rénovation sans excavation","Papineau entre La Fontaine et Delongchamps","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","f","f","f","f","f","f","f","f","f","f","t","f","f","f","08:00","16:00",,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55891910816608,45.52570546956392
"658eccff3bd3ca0019ca704a","OCC-2401GL02188251","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-05T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Joliette entre Sherbrooke et Rachel","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","G-TEK INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55798837542314,45.54903760892972
"658ed8e23bd3ca0019ca70b5","OCC-2401LX10037582","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-05T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Bates entre Wilderton et Darlington","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","G-TEK INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.63268138441133,45.51190190902012
"658efb0a6083b30019ec358f","OCC-2401QZ06525094","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation sans excavation","Pie-IX entre 41e et 44e","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00",,,"2024-01-20T00:11:30Z",-73.61884388319885,45.578552690510925
"658f257e759e340019e1a91e","OCC-2401XH02353591","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-23T18:59:59Z","Construction/rénovation sans excavation","Viau entre Hochelaga et Pierre-De Coubertin","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.54277741999701,45.56163922323291
"6594667c4989ce0019d5c44a","OCC-2401TW02188737","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-09T18:59:59Z","Entretien","Hôtel-de-Ville entre Sherbrooke et Prince-Arthur",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.56939950241784,45.51494559010027
"659562995613e6001994c87b","OCC-2401OD02217764","Ville-Marie","Travaux","Permis émis","2024-01-02T19:00:00Z","2024-09-01T19:59:59Z","Autre","Mansfield entre Sainte-Catherine et De Maisonneuve","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57322033047215,45.50218546785673
"658ed3533bd3ca0019ca708e","OCC-2401HY10192618","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Notre-Dame entre Saint-Ferdinand et Sainte-Marguerite","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","G-TEK INC.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.58595074681696,45.47596323551817
"658f2152759e340019e1a8e4","OCC-2401SI03132332","Ville-Marie","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Bishop entre Sainte-Catherine et De Maisonneuve","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.57726289979523,45.4970126053889
"658f21b9759e340019e1a8e8","OCC-2401CL03128558","Ville-Marie","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Sainte-Catherine entre Crescent et Bishop","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.57596420996552,45.49704847522074
"65945c4c4989ce0019d5c431","OCC-2401DC04097302","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Entretien","Mansfield entre Cathcart et Sainte-Catherine",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00",,,"2024-01-20T00:11:30Z",-73.57136506044317,45.50128324348292
"65945dd85613e6001994c616","OCC-2401SV04040603","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Entretien","Mansfield entre Cathcart et Sainte-Catherine",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00",,,"2024-01-20T00:11:30Z",-73.57129746174022,45.50129403366204
"65945ef64989ce0019d5c439","OCC-2401CQ04040041","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Entretien","Sainte-Catherine entre McGill College et Mansfield",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00",,,"2024-01-20T00:11:30Z",-73.57131379128948,45.50150103026967
